               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.046572,            0.025664,                   0,             0.55295,             0.63682,             0.61042,             0.25737,            0.049242,            0.011126,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.045832,            0.026018,                   0,             0.61756,             0.56235,             0.61133,             0.25951,            0.049018,            0.010779,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.044648,            0.025883,                   0,             0.56226,             0.58706,             0.61275,             0.26808,             0.04909,            0.010736,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,              0.0465,            0.025538,                   0,             0.57873,             0.60697,             0.62627,             0.26342,            0.048861,            0.011145,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.045718,            0.025752,                   0,             0.57448,             0.61122,             0.60144,             0.26284,            0.048629,            0.011117,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.045753,             0.02592,                   0,             0.57448,             0.59108,             0.62867,              0.2723,            0.048764,            0.011214,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.045694,            0.025447,                   0,             0.56953,             0.62687,             0.63779,              0.2816,            0.048429,            0.010484,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.046207,            0.025263,                   0,             0.58032,             0.59701,             0.60073,             0.25307,            0.049497,            0.010785,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.045791,            0.025958,                   0,             0.57622,             0.52765,             0.60646,             0.25116,              0.0493,            0.010682,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.045675,            0.025198,                   0,             0.60982,             0.59701,             0.62471,             0.25728,            0.048242,            0.011077,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.046373,            0.025591,                   0,             0.62706,             0.63682,              0.6486,             0.27188,            0.048933,            0.010945,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.046059,            0.025557,                   0,             0.60125,             0.59263,             0.62561,             0.26808,            0.048174,            0.010744,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.044775,            0.025031,                   0,             0.59173,             0.64177,             0.63173,             0.25162,            0.049521,            0.010712,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.045029,            0.024857,                   0,             0.63005,             0.59311,             0.63027,             0.25954,            0.048494,            0.011392,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.046441,            0.025413,                   0,              0.5653,             0.68657,             0.61122,             0.25473,            0.048437,             0.01103,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.044748,            0.025661,                   0,             0.61515,             0.67662,             0.64778,             0.27639,            0.046718,            0.010941,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.044923,            0.025442,                   0,             0.60083,             0.61692,             0.61896,             0.25853,            0.048267,            0.010684,                   0,           0.0068914,           0.0068914,           0.0068914
