               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.024072,            0.014675,                   0,             0.89416,             0.84061,             0.92382,             0.56019,            0.034689,           0.0052853,                   0,           0.0090166,           0.0090166,           0.0090166
                 151,            0.024308,             0.01424,                   0,             0.87125,             0.84165,             0.90438,             0.56573,            0.031721,           0.0058984,                   0,             0.00901,             0.00901,             0.00901
                 152,            0.025162,            0.014591,                   0,             0.92539,             0.83582,             0.92134,             0.56549,            0.032161,           0.0056699,                   0,           0.0090034,           0.0090034,           0.0090034
                 153,            0.025554,            0.014303,                   0,             0.85778,             0.86567,             0.90699,             0.56386,            0.032064,           0.0057485,                   0,           0.0089968,           0.0089968,           0.0089968
                 154,            0.024489,            0.013965,                   0,             0.93404,             0.84541,             0.92415,             0.55218,            0.033632,           0.0055899,                   0,           0.0089902,           0.0089902,           0.0089902
                 155,            0.024971,            0.014222,                   0,             0.90858,             0.89002,             0.93466,              0.5673,            0.031975,           0.0055182,                   0,           0.0089836,           0.0089836,           0.0089836
                 156,            0.025384,            0.014645,                   0,               0.952,             0.84577,             0.93999,             0.55243,            0.033255,           0.0056444,                   0,            0.008977,            0.008977,            0.008977
                 157,             0.02452,            0.014564,                   0,             0.87718,             0.85275,             0.91845,             0.56141,            0.033541,           0.0056998,                   0,           0.0089704,           0.0089704,           0.0089704
                 158,            0.024427,            0.014197,                   0,              0.9216,             0.87562,             0.93554,             0.55517,            0.033026,           0.0055178,                   0,           0.0089638,           0.0089638,           0.0089638
                 159,            0.024677,            0.014299,                   0,             0.93379,             0.88557,             0.94245,             0.54819,            0.032449,           0.0055871,                   0,           0.0089572,           0.0089572,           0.0089572
                 160,            0.025041,            0.014663,                   0,             0.94997,             0.85018,             0.94461,             0.56852,            0.032885,           0.0054575,                   0,           0.0089506,           0.0089506,           0.0089506
                 161,            0.024937,            0.014316,                   0,             0.91524,             0.85955,             0.91902,               0.574,            0.031575,           0.0055381,                   0,            0.008944,            0.008944,            0.008944
                 162,             0.02447,            0.013956,                   0,             0.89177,             0.86567,             0.91785,             0.56227,            0.032261,           0.0058453,                   0,           0.0089374,           0.0089374,           0.0089374
                 163,            0.024063,            0.014203,                   0,             0.93801,             0.88557,             0.94535,             0.57903,            0.034048,           0.0053267,                   0,           0.0089308,           0.0089308,           0.0089308
